symbol,date,close
FB,02.12.19,199.699997
FB,03.12.19,198.820007
FB,04.12.19,198.710007
FB,05.12.19,199.360001
FB,06.12.19,201.050003
FB,09.12.19,201.339996
FB,10.12.19,200.869995
FB,11.12.19,202.259995
FB,12.12.19,196.75
FB,13.12.19,194.110001
FB,16.12.19,197.919998
FB,17.12.19,198.389999
FB,18.12.19,202.5
FB,19.12.19,206.059998
FB,20.12.19,206.300003
FB,23.12.19,206.179993
FB,24.12.19,205.119995
FB,26.12.19,207.789993
FB,27.12.19,208.100006
FB,30.12.19,204.410004
FB,31.12.19,205.25
FB,02.01.20,209.779999
FB,03.01.20,208.669998
FB,06.01.20,212.600006
FB,07.01.20,213.059998
FB,08.01.20,215.220001
FB,09.01.20,218.300003
FB,10.01.20,218.059998
FB,13.01.20,221.910004
FB,14.01.20,219.059998
FB,15.01.20,221.149994
FB,16.01.20,221.770004
FB,17.01.20,222.139999
FB,21.01.20,221.440002
FB,22.01.20,221.320007
FB,23.01.20,219.759995
FB,24.01.20,217.940002
FB,27.01.20,214.869995
FB,28.01.20,217.789993
FB,29.01.20,223.229996
FB,30.01.20,209.529999
FB,31.01.20,201.910004
FB,03.02.20,204.190002
FB,04.02.20,209.830002
FB,05.02.20,210.110001
FB,06.02.20,210.850006
FB,07.02.20,212.330002
FB,10.02.20,213.059998
FB,11.02.20,207.190002
FB,12.02.20,210.759995
FB,13.02.20,213.139999
FB,14.02.20,214.179993
FB,18.02.20,217.800003
FB,19.02.20,217.490005
FB,20.02.20,214.580002
FB,21.02.20,210.179993
FB,24.02.20,200.720001
FB,25.02.20,196.770004
FB,26.02.20,197.199997
FB,27.02.20,189.75
FB,28.02.20,192.470001
FB,02.03.20,196.440002
FB,03.03.20,185.889999
FB,04.03.20,191.759995
FB,05.03.20,185.169998
FB,06.03.20,181.089996
FB,09.03.20,169.5
FB,10.03.20,178.190002
FB,11.03.20,170.240005
FB,12.03.20,154.470001
FB,13.03.20,170.279999
FB,16.03.20,146.009995
FB,17.03.20,149.419998
FB,18.03.20,146.960007
FB,19.03.20,153.130005
FB,20.03.20,149.729996
FB,23.03.20,148.100006
FB,24.03.20,160.979996
FB,25.03.20,156.210007
FB,26.03.20,163.339996
FB,27.03.20,156.789993
FB,30.03.20,165.949997
FB,31.03.20,166.800003
FB,01.04.20,159.600006
FB,02.04.20,158.190002
FB,03.04.20,154.179993
FB,06.04.20,165.550003
FB,07.04.20,168.830002
FB,08.04.20,174.279999
FB,09.04.20,175.190002
FB,13.04.20,174.789993
FB,14.04.20,178.169998
FB,15.04.20,176.970001
FB,16.04.20,176.25
FB,17.04.20,179.240005
FB,20.04.20,178.240005
FB,21.04.20,170.800003
FB,22.04.20,182.279999
FB,23.04.20,185.130005
FB,24.04.20,190.070007
FB,27.04.20,187.5
FB,28.04.20,182.910004
FB,29.04.20,194.190002
FB,30.04.20,204.710007
FB,01.05.20,202.270004
FB,04.05.20,205.259995
FB,05.05.20,207.070007
FB,06.05.20,208.470001
FB,07.05.20,211.259995
FB,08.05.20,212.350006
FB,11.05.20,213.179993
FB,12.05.20,210.100006
FB,13.05.20,205.100006
FB,14.05.20,206.809998
FB,15.05.20,210.880005
FB,18.05.20,213.190002
FB,19.05.20,216.880005
FB,20.05.20,229.970001
FB,21.05.20,231.389999
FB,22.05.20,234.910004
FB,26.05.20,232.199997
FB,27.05.20,229.139999
FB,28.05.20,225.460007
FB,29.05.20,225.089996
FB,01.06.20,231.910004
FB,02.06.20,232.720001
FB,03.06.20,230.160004
FB,04.06.20,226.289993
FB,05.06.20,230.770004
FB,08.06.20,231.399994
FB,09.06.20,238.669998
FB,10.06.20,236.729996
FB,11.06.20,224.429993
FB,12.06.20,228.580002
FB,15.06.20,232.5
FB,16.06.20,235.649994
FB,17.06.20,235.529999
FB,18.06.20,235.940002
FB,19.06.20,238.789993
FB,22.06.20,239.220001
FB,23.06.20,242.240005
FB,24.06.20,234.020004
FB,25.06.20,235.679993
FB,26.06.20,216.080002
FB,29.06.20,220.639999
FB,30.06.20,227.070007
FB,01.07.20,237.550003
FB,02.07.20,233.419998
FB,06.07.20,240.279999
FB,07.07.20,240.860001
FB,08.07.20,243.580002
FB,09.07.20,244.5
FB,10.07.20,245.070007
FB,13.07.20,239
FB,14.07.20,239.729996
FB,15.07.20,240.279999
FB,16.07.20,240.929993
FB,17.07.20,242.029999
FB,20.07.20,245.419998
FB,21.07.20,241.75
FB,22.07.20,239.869995
FB,23.07.20,232.600006
FB,24.07.20,230.710007
FB,27.07.20,233.5
FB,28.07.20,230.119995
FB,29.07.20,233.289993
FB,30.07.20,234.5
FB,31.07.20,253.669998
FB,03.08.20,251.960007
FB,04.08.20,249.830002
FB,05.08.20,249.119995
FB,06.08.20,265.279999
FB,07.08.20,268.440002
FB,10.08.20,263
FB,11.08.20,256.130005
FB,12.08.20,259.890015
FB,13.08.20,261.299988
FB,14.08.20,261.23999
FB,17.08.20,261.160004
FB,18.08.20,262.339996
FB,19.08.20,262.589996
FB,20.08.20,269.01001
FB,21.08.20,267.01001
FB,24.08.20,271.390015
FB,25.08.20,280.820007
FB,26.08.20,303.910004
FB,27.08.20,293.220001
FB,28.08.20,293.660004
FB,31.08.20,293.200012
FB,01.09.20,295.440002
FB,02.09.20,302.5
FB,03.09.20,291.119995
FB,04.09.20,282.730011
FB,08.09.20,271.160004
FB,09.09.20,273.720001
FB,10.09.20,268.089996
FB,11.09.20,266.609985
FB,14.09.20,266.149994
FB,15.09.20,272.420013
FB,16.09.20,263.519989
FB,17.09.20,254.820007
FB,18.09.20,252.529999
FB,21.09.20,248.149994
FB,22.09.20,254.75
FB,23.09.20,249.020004
FB,24.09.20,249.529999
FB,25.09.20,254.820007
FB,28.09.20,256.820007
FB,29.09.20,261.790009
FB,30.09.20,261.899994
FB,01.10.20,266.630005
FB,02.10.20,259.940002
FB,05.10.20,264.649994
FB,06.10.20,258.660004
FB,07.10.20,258.119995
FB,08.10.20,263.76001
FB,09.10.20,264.450012
FB,12.10.20,275.75
FB,13.10.20,276.140015
FB,14.10.20,271.820007
FB,15.10.20,266.720001
FB,16.10.20,265.929993
FB,19.10.20,261.399994
FB,20.10.20,267.559998
FB,21.10.20,278.730011
FB,22.10.20,278.119995
FB,23.10.20,284.790009
FB,26.10.20,277.109985
FB,27.10.20,283.290009
FB,28.10.20,267.670013
FB,29.10.20,280.829987
FB,30.10.20,263.109985
FB,02.11.20,261.359985
FB,03.11.20,265.299988
FB,04.11.20,287.380005
FB,05.11.20,294.679993
FB,06.11.20,293.410004
FB,09.11.20,278.769989
FB,10.11.20,272.429993
FB,11.11.20,276.480011
FB,12.11.20,275.079987
FB,13.11.20,276.950012
FB,16.11.20,278.959991
FB,17.11.20,275
FB,18.11.20,271.970001
FB,19.11.20,272.940002
FB,20.11.20,269.700012
FB,23.11.20,268.429993
FB,24.11.20,276.920013
FB,25.11.20,275.589996
FB,27.11.20,277.809998
FB,30.11.20,276.970001
FB,01.12.20,286.549988
FB,02.12.20,287.519989
FB,03.12.20,281.850006
FB,04.12.20,279.700012
FB,07.12.20,285.579987
FB,08.12.20,283.399994
FB,09.12.20,277.920013
FB,10.12.20,277.119995
FB,11.12.20,273.549988
FB,14.12.20,274.190002
FB,15.12.20,275.549988
FB,16.12.20,275.670013
FB,17.12.20,274.480011
FB,18.12.20,276.399994
FB,21.12.20,272.790009
FB,22.12.20,267.089996
FB,23.12.20,268.109985
FB,24.12.20,267.399994
FB,28.12.20,277
FB,29.12.20,276.779999
FB,30.12.20,271.869995
FB,31.12.20,273.160004
FB,04.01.21,268.940002
FB,05.01.21,270.970001
FB,06.01.21,263.309998
FB,07.01.21,268.73999
FB,08.01.21,267.570007
FB,11.01.21,256.839996
FB,12.01.21,251.089996
FB,13.01.21,251.639999
FB,14.01.21,245.639999
FB,15.01.21,251.360001
FB,19.01.21,261.100006
FB,20.01.21,267.480011
FB,21.01.21,272.869995
FB,22.01.21,274.5
FB,25.01.21,278.01001
FB,26.01.21,282.049988
FB,27.01.21,272.140015
FB,28.01.21,265
FB,29.01.21,258.329987
FB,01.02.21,262.01001
FB,02.02.21,267.079987
FB,03.02.21,266.649994
FB,04.02.21,266.48999
FB,05.02.21,268.100006
FB,08.02.21,266.579987
FB,09.02.21,269.450012
FB,10.02.21,271.869995
FB,11.02.21,270.390015
FB,12.02.21,270.5
FB,16.02.21,273.970001
FB,17.02.21,273.570007
FB,18.02.21,269.390015
FB,19.02.21,261.559998
FB,22.02.21,260.329987
FB,23.02.21,265.859985
FB,24.02.21,264.309998
FB,25.02.21,254.690002
FB,26.02.21,257.619995
FB,01.03.21,264.910004
FB,02.03.21,259
FB,03.03.21,255.410004
FB,04.03.21,257.640015
FB,05.03.21,264.279999
FB,08.03.21,255.309998
FB,09.03.21,265.73999
FB,10.03.21,264.899994
FB,11.03.21,273.880005
FB,12.03.21,268.399994
FB,15.03.21,273.75
FB,16.03.21,279.279999
FB,17.03.21,284.01001
FB,18.03.21,278.619995
FB,19.03.21,290.109985
FB,22.03.21,293.540009
FB,23.03.21,290.630005
FB,24.03.21,282.140015
FB,25.03.21,278.73999
FB,26.03.21,283.019989
FB,29.03.21,290.820007
FB,30.03.21,288
FB,31.03.21,294.529999
FB,01.04.21,298.660004
FB,05.04.21,308.910004
FB,06.04.21,306.26001
FB,07.04.21,313.089996
FB,08.04.21,313.019989
FB,09.04.21,312.459991
FB,12.04.21,311.540009
FB,13.04.21,309.76001
FB,14.04.21,302.820007
FB,15.04.21,307.820007
FB,16.04.21,306.179993
FB,19.04.21,302.23999
FB,20.04.21,302.649994
FB,21.04.21,301.470001
FB,22.04.21,296.519989
FB,23.04.21,301.130005
FB,26.04.21,303.040009
FB,27.04.21,303.570007
FB,28.04.21,307.100006
FB,29.04.21,329.51001
FB,30.04.21,325.079987
FB,03.05.21,322.579987
FB,04.05.21,318.359985
FB,05.05.21,315.019989
FB,06.05.21,320.019989
FB,07.05.21,319.079987
FB,10.05.21,305.970001
FB,11.05.21,306.529999
FB,12.05.21,302.549988
FB,13.05.21,305.26001
FB,14.05.21,315.940002
FB,17.05.21,315.459991
FB,18.05.21,309.959991
FB,19.05.21,313.589996
FB,20.05.21,318.609985
FB,21.05.21,316.230011
FB,24.05.21,324.630005
FB,25.05.21,327.790009
FB,26.05.21,327.660004
FB,27.05.21,332.75
FB,28.05.21,328.730011
FB,01.06.21,329.130005
FB,02.06.21,329.149994
FB,03.06.21,326.040009
FB,04.06.21,330.350006
FB,07.06.21,336.579987
FB,08.06.21,333.679993
FB,09.06.21,330.25
FB,10.06.21,332.459991
FB,11.06.21,331.26001
FB,14.06.21,336.769989
FB,15.06.21,336.75
FB,16.06.21,331.079987
FB,17.06.21,336.51001
FB,18.06.21,329.660004
FB,21.06.21,332.290009
FB,22.06.21,339.029999
FB,23.06.21,340.589996
FB,24.06.21,343.179993
FB,25.06.21,341.369995
FB,28.06.21,355.640015
FB,29.06.21,351.890015
FB,30.06.21,347.709991
FB,01.07.21,354.390015
FB,02.07.21,354.700012
FB,06.07.21,352.779999
FB,07.07.21,350.48999
FB,08.07.21,345.649994
FB,09.07.21,350.420013
FB,12.07.21,353.160004
FB,13.07.21,352.089996
FB,14.07.21,347.630005
FB,15.07.21,344.459991
FB,16.07.21,341.160004
FB,19.07.21,336.950012
FB,20.07.21,341.660004
FB,21.07.21,346.230011
FB,22.07.21,351.190002
FB,23.07.21,369.790009
FB,26.07.21,372.459991
FB,27.07.21,367.809998
FB,28.07.21,373.279999
FB,29.07.21,358.320007
FB,30.07.21,356.299988
FB,02.08.21,351.950012
FB,03.08.21,351.23999
FB,04.08.21,358.920013
FB,05.08.21,362.970001
FB,06.08.21,363.51001
FB,09.08.21,361.609985
FB,10.08.21,361.130005
FB,11.08.21,359.959991
FB,12.08.21,362.649994
FB,13.08.21,363.179993
FB,16.08.21,366.559998
FB,17.08.21,358.450012
FB,18.08.21,355.450012
FB,19.08.21,355.119995
FB,20.08.21,359.369995
FB,23.08.21,363.350006
FB,24.08.21,365.51001
FB,25.08.21,368.390015
FB,26.08.21,364.380005
FB,27.08.21,372.630005
FB,30.08.21,380.660004
FB,31.08.21,379.380005
FB,01.09.21,382.049988
FB,02.09.21,375.279999
FB,03.09.21,376.26001
FB,07.09.21,382.179993
FB,08.09.21,377.570007
FB,09.09.21,378
FB,10.09.21,378.690002
FB,13.09.21,376.51001
FB,14.09.21,376.529999
FB,15.09.21,373.920013
FB,16.09.21,373.059998
FB,17.09.21,364.720001
FB,20.09.21,355.700012
FB,21.09.21,357.480011
FB,22.09.21,343.209991
FB,23.09.21,345.959991
FB,24.09.21,352.959991
FB,27.09.21,353.579987
FB,28.09.21,340.649994
FB,29.09.21,339.609985
FB,30.09.21,339.390015
FB,01.10.21,343.01001
FB,04.10.21,326.230011
FB,05.10.21,332.959991
FB,06.10.21,333.640015
FB,07.10.21,329.220001
FB,08.10.21,330.049988
FB,11.10.21,325.450012
FB,12.10.21,323.769989
FB,13.10.21,324.540009
FB,14.10.21,328.529999
FB,15.10.21,324.76001
FB,18.10.21,335.339996
FB,19.10.21,339.98999
FB,20.10.21,340.779999
FB,21.10.21,341.880005
FB,22.10.21,324.609985
FB,25.10.21,328.690002
FB,26.10.21,315.809998
FB,27.10.21,312.220001
FB,28.10.21,316.920013
FB,29.10.21,323.570007
FB,01.11.21,329.980011
FB,02.11.21,328.079987
FB,03.11.21,331.619995
FB,04.11.21,335.850006
FB,05.11.21,341.130005
FB,08.11.21,338.619995
FB,09.11.21,335.369995
FB,10.11.21,327.640015
FB,11.11.21,327.73999
FB,12.11.21,340.890015
FB,15.11.21,347.559998
FB,16.11.21,342.959991
FB,17.11.21,340.769989
FB,18.11.21,338.690002
FB,19.11.21,345.299988
FB,22.11.21,341.01001
FB,23.11.21,337.25
FB,24.11.21,341.059998
FB,26.11.21,333.119995
FB,29.11.21,338.029999
FB,30.11.21,324.459991
FB,01.12.21,310.600006
FB,02.12.21,310.390015
FB,03.12.21,306.839996
FB,06.12.21,317.869995
FB,07.12.21,322.809998
FB,08.12.21,330.559998
FB,09.12.21,329.820007
FB,10.12.21,329.75
FB,13.12.21,334.48999
FB,14.12.21,333.73999
FB,15.12.21,341.660004
FB,16.12.21,334.899994
FB,17.12.21,333.790009
FB,20.12.21,325.450012
FB,21.12.21,334.200012
FB,22.12.21,330.450012
FB,23.12.21,335.23999
FB,27.12.21,346.179993
FB,28.12.21,346.220001
FB,29.12.21,342.940002
FB,30.12.21,344.359985
FB,31.12.21,336.350006
FB,03.01.22,338.540009
FB,04.01.22,336.529999
FB,05.01.22,324.170013
FB,06.01.22,332.459991
FB,07.01.22,331.790009
FB,10.01.22,328.070007
FB,11.01.22,334.369995
FB,12.01.22,333.26001
FB,13.01.22,326.480011
FB,14.01.22,331.899994
FB,18.01.22,318.149994
FB,19.01.22,319.589996
FB,20.01.22,316.559998
FB,21.01.22,303.170013
FB,24.01.22,308.709991
FB,25.01.22,300.149994
FB,26.01.22,294.630005
FB,27.01.22,294.640015
FB,28.01.22,301.709991
FB,31.01.22,313.26001
FB,01.02.22,319
FB,02.02.22,323
FB,03.02.22,237.759995
FB,04.02.22,237.089996
FB,07.02.22,224.910004
FB,08.02.22,220.179993
FB,09.02.22,232
FB,10.02.22,228.070007
FB,11.02.22,219.550003
FB,14.02.22,217.699997
FB,15.02.22,221
FB,16.02.22,216.539993
FB,17.02.22,207.710007
FB,18.02.22,206.160004
FB,22.02.22,202.080002
FB,23.02.22,198.449997
FB,24.02.22,207.600006
FB,25.02.22,210.479996
FB,28.02.22,211.029999
FB,01.03.22,203.490005
FB,02.03.22,208.110001
FB,03.03.22,202.970001
FB,04.03.22,200.059998
FB,07.03.22,187.470001
FB,08.03.22,190.289993
FB,09.03.22,198.5
FB,10.03.22,195.210007
FB,11.03.22,187.610001
FB,14.03.22,186.630005
FB,15.03.22,192.029999
FB,16.03.22,203.630005
FB,17.03.22,207.839996
FB,18.03.22,216.490005
FB,21.03.22,211.490005
FB,22.03.22,216.649994
FB,23.03.22,213.460007
FB,24.03.22,219.570007
FB,25.03.22,221.820007
FB,28.03.22,223.589996
FB,29.03.22,229.860001
FB,30.03.22,227.850006
FB,31.03.22,222.360001
FB,01.04.22,224.850006
FB,04.04.22,233.889999
FB,05.04.22,231.839996
FB,06.04.22,223.300003
FB,07.04.22,222.949997
FB,08.04.22,222.330002
FB,11.04.22,216.460007
FB,12.04.22,214.139999
FB,13.04.22,214.990005
FB,14.04.22,210.179993
FB,18.04.22,210.770004
FB,19.04.22,217.309998
FB,20.04.22,200.419998
FB,21.04.22,188.070007
FB,22.04.22,184.110001
FB,25.04.22,186.990005
FB,26.04.22,180.949997
FB,27.04.22,174.949997
FB,28.04.22,205.729996
FB,29.04.22,200.470001
FB,02.05.22,211.130005
FB,03.05.22,212.029999
FB,04.05.22,223.410004
FB,05.05.22,208.279999
FB,06.05.22,203.770004
FB,09.05.22,196.210007
FB,10.05.22,197.649994
FB,11.05.22,188.740005
FB,12.05.22,191.240005
FB,13.05.22,198.619995
FB,16.05.22,200.039993
FB,17.05.22,202.619995
FB,18.05.22,192.240005
FB,19.05.22,191.289993
FB,20.05.22,193.539993
FB,23.05.22,196.229996
FB,24.05.22,181.279999
FB,25.05.22,183.830002
FB,26.05.22,191.630005
FB,27.05.22,195.130005
FB,31.05.22,193.639999
NFLX,01.06.17,162.990005
NFLX,02.06.17,165.179993
NFLX,05.06.17,165.059998
NFLX,06.06.17,165.169998
NFLX,07.06.17,165.610001
NFLX,08.06.17,165.880005
NFLX,09.06.17,158.029999
NFLX,12.06.17,151.440002
NFLX,13.06.17,152.720001
NFLX,14.06.17,152.199997
NFLX,15.06.17,151.759995
NFLX,16.06.17,152.380005
NFLX,19.06.17,153.399994
NFLX,20.06.17,152.050003
NFLX,21.06.17,155.029999
NFLX,22.06.17,154.889999
NFLX,23.06.17,158.020004
NFLX,26.06.17,157.5
NFLX,27.06.17,151.029999
NFLX,28.06.17,153.410004
NFLX,29.06.17,150.089996
NFLX,30.06.17,149.410004
NFLX,03.07.17,146.169998
NFLX,05.07.17,147.610001
NFLX,06.07.17,146.25
NFLX,07.07.17,150.179993
NFLX,10.07.17,152.669998
NFLX,11.07.17,154.330002
NFLX,12.07.17,158.75
NFLX,13.07.17,158.210007
NFLX,14.07.17,161.119995
NFLX,17.07.17,161.699997
NFLX,18.07.17,183.600006
NFLX,19.07.17,183.860001
NFLX,20.07.17,183.600006
NFLX,21.07.17,188.539993
NFLX,24.07.17,187.910004
NFLX,25.07.17,186.970001
NFLX,26.07.17,189.080002
NFLX,27.07.17,182.679993
NFLX,28.07.17,184.039993
NFLX,31.07.17,181.660004
NFLX,01.08.17,182.029999
NFLX,02.08.17,180.740005
NFLX,03.08.17,179.229996
NFLX,04.08.17,180.270004
NFLX,07.08.17,181.330002
NFLX,08.08.17,178.360001
NFLX,09.08.17,175.779999
NFLX,10.08.17,169.139999
NFLX,11.08.17,171.399994
NFLX,14.08.17,171
NFLX,15.08.17,168.5
NFLX,16.08.17,169.979996
NFLX,17.08.17,166.089996
NFLX,18.08.17,166.539993
NFLX,21.08.17,166.759995
NFLX,22.08.17,169.339996
NFLX,23.08.17,169.059998
NFLX,24.08.17,168.130005
NFLX,25.08.17,165.949997
NFLX,28.08.17,167.119995
NFLX,29.08.17,168.809998
NFLX,30.08.17,174.690002
NFLX,31.08.17,174.710007
NFLX,01.09.17,174.740005
NFLX,05.09.17,174.520004
NFLX,06.09.17,179.25
NFLX,07.09.17,179
NFLX,08.09.17,176.419998
NFLX,11.09.17,181.740005
NFLX,12.09.17,185.149994
NFLX,13.09.17,183.639999
NFLX,14.09.17,182.630005
NFLX,15.09.17,182.350006
NFLX,18.09.17,184.619995
NFLX,19.09.17,185.679993
NFLX,20.09.17,185.509995
NFLX,21.09.17,188.779999
NFLX,22.09.17,187.350006
NFLX,25.09.17,178.550003
NFLX,26.09.17,179.380005
NFLX,27.09.17,181.970001
NFLX,28.09.17,180.699997
NFLX,29.09.17,181.350006
NFLX,02.10.17,177.009995
NFLX,03.10.17,179.190002
NFLX,04.10.17,184.449997
NFLX,05.10.17,194.389999
NFLX,06.10.17,198.020004
NFLX,09.10.17,196.869995
NFLX,10.10.17,195.080002
NFLX,11.10.17,194.949997
NFLX,12.10.17,195.860001
NFLX,13.10.17,199.490005
NFLX,16.10.17,202.679993
NFLX,17.10.17,199.479996
NFLX,18.10.17,195.539993
NFLX,19.10.17,195.130005
NFLX,20.10.17,194.160004
NFLX,23.10.17,192.470001
NFLX,24.10.17,196.020004
NFLX,25.10.17,193.770004
NFLX,26.10.17,195.210007
NFLX,27.10.17,199.539993
NFLX,30.10.17,198.369995
NFLX,31.10.17,196.429993
NFLX,01.11.17,198
NFLX,02.11.17,199.320007
NFLX,03.11.17,200.009995
NFLX,06.11.17,200.130005
NFLX,07.11.17,195.889999
NFLX,08.11.17,196.440002
NFLX,09.11.17,193.899994
NFLX,10.11.17,192.020004
NFLX,13.11.17,195.080002
NFLX,14.11.17,195.710007
NFLX,15.11.17,192.119995
NFLX,16.11.17,195.509995
NFLX,17.11.17,193.199997
NFLX,20.11.17,194.100006
NFLX,21.11.17,196.229996
NFLX,22.11.17,196.320007
NFLX,24.11.17,195.75
NFLX,27.11.17,195.050003
NFLX,28.11.17,199.179993
NFLX,29.11.17,188.149994
NFLX,30.11.17,187.580002
NFLX,01.12.17,186.820007
NFLX,04.12.17,184.039993
NFLX,05.12.17,184.210007
NFLX,06.12.17,185.300003
NFLX,07.12.17,185.199997
NFLX,08.12.17,188.539993
NFLX,11.12.17,186.220001
NFLX,12.12.17,185.729996
NFLX,13.12.17,187.860001
NFLX,14.12.17,189.559998
NFLX,15.12.17,190.119995
NFLX,18.12.17,190.419998
NFLX,19.12.17,187.020004
NFLX,20.12.17,188.820007
NFLX,21.12.17,188.619995
NFLX,22.12.17,189.940002
NFLX,26.12.17,187.759995
NFLX,27.12.17,186.240005
NFLX,28.12.17,192.710007
NFLX,29.12.17,191.960007
NFLX,02.01.18,201.070007
NFLX,03.01.18,205.050003
NFLX,04.01.18,205.630005
NFLX,05.01.18,209.990005
NFLX,08.01.18,212.050003
NFLX,09.01.18,209.309998
NFLX,10.01.18,212.520004
NFLX,11.01.18,217.240005
NFLX,12.01.18,221.229996
NFLX,16.01.18,221.529999
NFLX,17.01.18,217.5
NFLX,18.01.18,220.330002
NFLX,19.01.18,220.460007
NFLX,22.01.18,227.580002
NFLX,23.01.18,250.289993
NFLX,24.01.18,261.299988
NFLX,25.01.18,269.700012
NFLX,26.01.18,274.600006
NFLX,29.01.18,284.589996
NFLX,30.01.18,278.799988
NFLX,31.01.18,270.299988
NFLX,01.02.18,265.070007
NFLX,02.02.18,267.429993
NFLX,05.02.18,254.259995
NFLX,06.02.18,265.720001
NFLX,07.02.18,264.559998
NFLX,08.02.18,250.100006
NFLX,09.02.18,249.470001
NFLX,12.02.18,257.950012
NFLX,13.02.18,258.269989
NFLX,14.02.18,266
NFLX,15.02.18,280.269989
NFLX,16.02.18,278.519989
NFLX,20.02.18,278.549988
NFLX,21.02.18,281.040009
NFLX,22.02.18,278.140015
NFLX,23.02.18,285.929993
NFLX,26.02.18,294.160004
NFLX,27.02.18,290.609985
NFLX,28.02.18,291.380005
NFLX,01.03.18,290.390015
NFLX,02.03.18,301.049988
NFLX,05.03.18,315
NFLX,06.03.18,325.220001
NFLX,07.03.18,321.160004
NFLX,08.03.18,317
NFLX,09.03.18,331.440002
NFLX,12.03.18,321.299988
NFLX,13.03.18,315.880005
NFLX,14.03.18,321.549988
NFLX,15.03.18,321.089996
NFLX,16.03.18,318.450012
NFLX,19.03.18,313.480011
NFLX,20.03.18,317.5
NFLX,21.03.18,316.480011
NFLX,22.03.18,306.700012
NFLX,23.03.18,300.940002
NFLX,26.03.18,320.350006
NFLX,27.03.18,300.690002
NFLX,28.03.18,285.769989
NFLX,29.03.18,295.350006
NFLX,02.04.18,280.290009
NFLX,03.04.18,283.670013
NFLX,04.04.18,288.940002
NFLX,05.04.18,293.970001
NFLX,06.04.18,288.850006
NFLX,09.04.18,289.929993
NFLX,10.04.18,298.070007
NFLX,11.04.18,303.670013
NFLX,12.04.18,309.25
NFLX,13.04.18,311.649994
NFLX,16.04.18,307.779999
NFLX,17.04.18,336.059998
NFLX,18.04.18,334.519989
NFLX,19.04.18,332.700012
NFLX,20.04.18,327.769989
NFLX,23.04.18,318.690002
NFLX,24.04.18,307.019989
NFLX,25.04.18,305.76001
NFLX,26.04.18,313.980011
NFLX,27.04.18,311.76001
NFLX,30.04.18,312.459991
NFLX,01.05.18,313.299988
NFLX,02.05.18,313.359985
NFLX,03.05.18,311.690002
NFLX,04.05.18,320.089996
NFLX,07.05.18,326.26001
NFLX,08.05.18,326.890015
NFLX,09.05.18,330.299988
NFLX,10.05.18,329.600006
NFLX,11.05.18,326.459991
NFLX,14.05.18,328.529999
NFLX,15.05.18,326.130005
NFLX,16.05.18,328.190002
NFLX,17.05.18,325.220001
NFLX,18.05.18,324.179993
NFLX,21.05.18,331.820007
NFLX,22.05.18,331.619995
NFLX,23.05.18,344.720001
NFLX,24.05.18,349.290009
NFLX,25.05.18,351.290009
NFLX,29.05.18,349.730011
NFLX,30.05.18,353.540009
NFLX,31.05.18,351.600006
NFLX,01.06.18,359.929993
NFLX,04.06.18,361.809998
NFLX,05.06.18,365.799988
NFLX,06.06.18,367.450012
NFLX,07.06.18,361.399994
NFLX,08.06.18,360.570007
NFLX,11.06.18,361.450012
NFLX,12.06.18,363.829987
NFLX,13.06.18,379.929993
NFLX,14.06.18,392.869995
NFLX,15.06.18,391.980011
NFLX,18.06.18,390.399994
NFLX,19.06.18,404.980011
NFLX,20.06.18,416.76001
NFLX,21.06.18,415.440002
NFLX,22.06.18,411.089996
NFLX,25.06.18,384.480011
NFLX,26.06.18,399.390015
NFLX,27.06.18,390.390015
NFLX,28.06.18,395.420013
NFLX,29.06.18,391.429993
NFLX,02.07.18,398.179993
NFLX,03.07.18,390.519989
NFLX,05.07.18,398.390015
NFLX,06.07.18,408.25
NFLX,09.07.18,418.970001
NFLX,10.07.18,415.630005
NFLX,11.07.18,418.649994
NFLX,12.07.18,413.5
NFLX,13.07.18,395.799988
NFLX,16.07.18,400.480011
NFLX,17.07.18,379.480011
NFLX,18.07.18,375.130005
NFLX,19.07.18,364.230011
NFLX,20.07.18,361.049988
NFLX,23.07.18,362.660004
NFLX,24.07.18,357.320007
NFLX,25.07.18,362.869995
NFLX,26.07.18,363.089996
NFLX,27.07.18,355.209991
NFLX,30.07.18,334.959991
NFLX,31.07.18,337.450012
NFLX,01.08.18,338.380005
NFLX,02.08.18,344.5
NFLX,03.08.18,343.089996
NFLX,06.08.18,350.920013
NFLX,07.08.18,351.829987
NFLX,08.08.18,347.609985
NFLX,09.08.18,349.359985
NFLX,10.08.18,345.869995
NFLX,13.08.18,341.309998
NFLX,14.08.18,337.48999
NFLX,15.08.18,326.399994
NFLX,16.08.18,322.440002
NFLX,17.08.18,316.779999
NFLX,20.08.18,327.730011
NFLX,21.08.18,338.019989
NFLX,22.08.18,344.440002
NFLX,23.08.18,339.170013
NFLX,24.08.18,358.820007
NFLX,27.08.18,364.579987
NFLX,28.08.18,368.48999
NFLX,29.08.18,368.040009
NFLX,30.08.18,370.980011
NFLX,31.08.18,367.679993
NFLX,04.09.18,363.600006
NFLX,05.09.18,341.179993
NFLX,06.09.18,346.459991
NFLX,07.09.18,348.679993
NFLX,10.09.18,348.410004
NFLX,11.09.18,355.929993
NFLX,12.09.18,369.950012
NFLX,13.09.18,368.149994
NFLX,14.09.18,364.559998
NFLX,17.09.18,350.350006
NFLX,18.09.18,367.649994
NFLX,19.09.18,366.959991
